"observation","specname","north","west","east","south","hemisphere","latitude","longitude","carp_color","spore_color","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","t_texture","drainage","ref_depth","awc_class","phase1","phase2","roots","il","swr","add_prop","t_gravel","t_sand","t_silt","t_clay","t_usda_tex_class","t_ref_bulk_density","t_bulk_density","t_oc","t_ph_h2o","t_cec_clay","t_cec_soil","t_bs","t_teb","t_caco3","t_caso4","t_esp","t_ece","s_gravel","s_sand","s_silt","s_clay","s_usda_tex_class","s_ref_bulk_density","s_bulk_density","s_oc","s_ph_h2o","s_cec_clay","s_cec_soil","s_bs","s_teb","s_caco3","s_caso4","s_esp","s_ece","FOR_2000","GRS_2000","NVG_2000","sq1","sq2","sq3","sq4","sq5","sq6","sq7","URB_2000","WAT_2000"
"10021",74431,"Amanita sect. Phalloideae (Fr.) Singer",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"10024",128145,"Amanita sect. Phalloideae (Fr.) Singer",41.288,75.9606,75.9109,41.2393,"WN",41.26365,-75.93575,0,0,86,114,31,8903,273,-92,365,177,-22,197,-33,1016,105,61,18,309,194,303,194,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,45.8049087524414,4.50549173355103,0,2,1,1,1,1,1,1,49.5534553527832,0
"10283",71199,"Amanita sect. Phalloideae (Fr.) Singer",39.339,82.0075,81.9876,39.3308,"WN",39.3349,-81.99755,0,0,110,128,34,8611,293,-73,366,198,-6,217,-6,1028,113,66,17,310,211,305,211,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.2747344970703,8.87966537475586,0,2,2,1,1,1,1,1,0.820000648498535,0
"11587",49385,"Amanita sect. Phalloideae (Fr.) Singer",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"68",266185,"Amanita sect. Vaginatae sensu Zhu L. Yang",33.0163,117.282,117.25,33.0017,"WN",33.009,-117.266,0,0,169,100,52,3193,262,71,191,133,205,213,130,293,60,1,87,166,5,10,152,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,16.3632659912109,7.18944025039673,2.05148553848267,1,1,1,1,1,1,1,29.8125991821289,43.8289985656738
"69",265784,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.655,121.553,121.521,39.6378,"WN",39.6464,-121.537,0,0,154,137,42,6383,338,19,319,82,237,237,77,1173,231,2,83,601,20,20,595,2,4,100,3,1,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,79.8576965332031,18.0262050628662,0,1,1,2,1,1,1,2,0.102172464132309,0
"166",261971,"Amanita sect. Vaginatae sensu Zhu L. Yang",45.3972,122.775,122.769,45.3933,"WN",45.39525,-122.772,0,0,115,112,42,5361,270,6,264,53,184,184,49,1017,169,16,60,476,81,81,435,2,4,100,1,NA,NA,NA,NA,NA,0,4,35,41,24,9,1.37,1.28,1.68,6.2,52,19,87,16.1,0,0,2,0.1,5,30,36,34,5,1.31,1.37,0.69,6.8,64,24,92,23.8,0.4,0,2,0.1,45.7938461303711,13.2580604553223,0,1,1,1,1,1,1,1,24.3743991851807,0
"186",261331,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.2785,121.047,120.996,39.2381,"WN",39.2583,-121.0215,0,0,121,146,45,6054,307,-12,319,49,200,200,49,1452,279,3,83,747,22,34,747,2,4,100,4,1,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,77.6358032226562,14.6486482620239,0,3,2,2,1,1,1,2,3.67989993095398,0
"188",261780,"Amanita sect. Vaginatae sensu Zhu L. Yang",41.1954,76.0259,76.0105,41.1897,"WN",41.19255,-76.0182,0,0,91,117,31,8909,281,-88,369,182,-16,203,-27,1013,105,61,17,308,195,301,196,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,82.2152862548828,8.08691310882568,0,2,2,1,1,1,1,1,9.65231132507324,0
"202",261313,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.5923,123.343,123.283,38.5584,"WN",38.57535,-123.313,0,0,119,110,60,2590,219,37,182,92,148,153,88,1095,217,3,86,579,16,28,561,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,40.8692893981934,4.02001047134399,0,1,1,1,1,1,1,1,0.110699996352196,55
"209",261312,"Amanita sect. Vaginatae sensu Zhu L. Yang",44.9074,122.684,122.59,44.8279,"WN",44.86765,-122.637,0,0,92,113,45,4843,243,-7,250,39,155,157,35,2044,320,27,59,920,147,148,851,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,88.1090850830078,8.50780296325684,0,2,2,1,1,1,1,1,0.144600003957748,0
"397",257013,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,0,0,151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"402",257750,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.8261,74.5513,74.5193,39.8089,"WN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"408",257425,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.8261,74.5513,74.5193,39.8089,"NN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"425",256695,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,0,0,151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"435",256469,"Amanita sect. Vaginatae sensu Zhu L. Yang",42.6973,80.3372,80.3219,42.6651,"WN",42.6812,-80.32955,0,0,82,94,26,9184,265,-88,353,155,-31,197,-39,959,91,62,11,254,209,245,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3794801235199,1.76195812225342,0,7,7,7,7,7,7,7,2.08200001716614,75.9804000854492
"440",256428,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,0,0,151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"458",256084,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,0,0,151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"464",255919,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,0,0,151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"507",255232,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,0,0,151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"527",255090,"Amanita sect. Vaginatae sensu Zhu L. Yang",42.6973,80.3372,80.3219,42.6651,"WN",42.6812,-80.32955,0,0,82,94,26,9184,265,-88,353,155,-31,197,-39,959,91,62,11,254,209,245,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3794801235199,1.76195812225342,0,7,7,7,7,7,7,7,2.08200001716614,75.9804000854492
"540",254887,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,0,0,151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"541",254886,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,0,0,151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"549",254727,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,0,0,151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"580",254804,"Amanita sect. Vaginatae sensu Zhu L. Yang",41.2879,79.8605,79.8099,41.256,"WN",41.27195,-79.8352,0,0,86,124,33,8872,279,-95,374,196,-33,196,-33,1087,116,62,17,331,211,331,211,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.5973052978516,8.91139507293701,0,2,2,1,1,1,1,1,0.486627489328384,0
"582",254475,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,0,0,151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"603",253788,"Amanita sect. Vaginatae sensu Zhu L. Yang",37.8132,93.8145,93.7812,37.7903,"WN",37.80175,-93.79785,0,0,128,136,33,9289,326,-79,405,180,2,244,2,1062,127,38,31,354,146,305,146,2,4,100,1,NA,NA,NA,NA,NA,0,23,53,22,25,10,1.4,1.4,0.98,5.1,14,6,49,2.7,0,0,2,0.1,19,41,20,39,5,1.31,1.4,0.39,5,12,6,33,1.3,0,0,2,0.1,79.8823471069336,8.00635623931885,0,3,2,1,1,1,1,1,0.483499974012375,0
"605",253784,"Amanita sect. Vaginatae sensu Zhu L. Yang",37.8132,93.8145,93.7812,37.7903,"WN",37.80175,-93.79785,0,0,128,136,33,9289,326,-79,405,180,2,244,2,1062,127,38,31,354,146,305,146,2,4,100,1,NA,NA,NA,NA,NA,0,23,53,22,25,10,1.4,1.4,0.98,5.1,14,6,49,2.7,0,0,2,0.1,19,41,20,39,5,1.31,1.4,0.39,5,12,6,33,1.3,0,0,2,0.1,79.8823471069336,8.00635623931885,0,3,2,1,1,1,1,1,0.483499974012375,0
"650",253421,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.9879,82.8359,82.7409,39.9314,"WN",39.95965,-82.7884,0,0,104,117,31,9077,290,-81,371,197,-19,216,-19,989,108,56,20,312,189,299,189,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,10.1215410232544,2.94608974456787,0,1,1,1,1,1,1,1,24.7897987365723,0
"680",252568,"Amanita sect. Vaginatae sensu Zhu L. Yang",32.133,81.5017,81.4697,32.1141,"WN",32.12355,-81.4857,0,0,190,122,40,6366,333,34,299,269,151,269,105,1231,161,56,32,447,198,447,262,1,2,100,1,NA,NA,NA,NA,NA,0,4,76,14,10,11,1.58,1.47,0.72,5.4,14,5,64,3.3,0,0,3,0.1,8,62,15,23,10,1.43,1.52,0.38,4.8,17,6,31,2.3,0,0,4,0.1,90.2450561523438,8.87674427032471,0,3,2,1,2,1,1,1,0.642280101776123,0
"684",252370,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.8284,105.805,105.715,35.7958,"WN",35.8121,-105.76,0,0,13,145,45,6161,183,-137,320,89,39,94,-61,817,128,48,40,325,152,310,163,2,4,100,3,1,NA,NA,NA,NA,0,10,37,44,19,9,1.41,1.42,0.82,6,53,14,83,16.3,0,0,1,0.1,19,33,35,32,5,1.32,1.58,0.39,6.3,56,21,89,18.1,0,0,1,0.1,79.7915573120117,19.4872570037842,0.685886383056641,2,1,2,1,1,1,2,0.0352999977767467,0
"687",252285,"Amanita sect. Vaginatae sensu Zhu L. Yang",44.314,90.3101,90.3044,44.2989,"WN",44.30645,-90.30725,0,0,63,129,28,10903,282,-166,448,183,-88,195,-88,826,107,23,44,313,83,306,83,1,6,100,3,NA,NA,NA,NA,NA,0,18,83,11,6,12,1.67,1.42,0.5,6.6,54,5,94,4.4,0,0,3,0.1,21,81,11,8,12,1.62,1.29,0.3,6.7,48,4,75,2.8,0,0,3,0.1,82.9517593383789,14.5414695739746,0,1,1,1,1,1,1,1,0,0
"694",264808,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.9478,78.2298,78.1524,38.877,"WN",38.9124,-78.1911,0,0,113,129,35,8393,294,-70,364,198,0,218,0,1000,101,63,15,292,194,287,194,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,74.9293060302734,15.779369354248,0,2,2,1,1,1,1,1,2.19440007209778,0
"695",264801,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.9478,78.2298,78.1524,38.877,"WN",38.9124,-78.1911,0,0,113,129,35,8393,294,-70,364,198,0,218,0,1000,101,63,15,292,194,287,194,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,74.9293060302734,15.779369354248,0,2,2,1,1,1,1,1,2.19440007209778,0
"698",264764,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.9478,78.2298,78.1524,38.877,"WN",38.9124,-78.1911,0,0,113,129,35,8393,294,-70,364,198,0,218,0,1000,101,63,15,292,194,287,194,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,74.9293060302734,15.779369354248,0,2,2,1,1,1,1,1,2.19440007209778,0
"703",264670,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.9478,78.2298,78.1524,38.877,"WN",38.9124,-78.1911,0,0,113,129,35,8393,294,-70,364,198,0,218,0,1000,101,63,15,292,194,287,194,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,74.9293060302734,15.779369354248,0,2,2,1,1,1,1,1,2.19440007209778,0
"713",264541,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.9478,78.2298,78.1524,38.877,"WN",38.9124,-78.1911,0,0,113,129,35,8393,294,-70,364,198,0,218,0,1000,101,63,15,292,194,287,194,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,74.9293060302734,15.779369354248,0,2,2,1,1,1,1,1,2.19440007209778,0
"719",252593,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.7637,78.2905,78.2508,38.751,"WN",38.75735,-78.27065,0,0,95,116,33,8209,265,-82,347,178,-16,197,-16,1116,110,71,14,317,220,309,220,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,78.7480163574219,18.1785449981689,0,2,2,1,1,1,1,1,0.293599992990494,0
"736",251704,"Amanita sect. Vaginatae sensu Zhu L. Yang",37.2876,80.4781,80.4519,37.2761,"WN",37.28185,-80.465,0,0,107,131,38,7652,278,-63,341,185,4,203,4,992,100,67,12,284,206,273,206,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,59.4933166503906,25.7664813995361,0,3,2,1,1,1,1,1,1.23510003089905,0
"752",251479,"Amanita sect. Vaginatae sensu Zhu L. Yang",42.0785,78.8102,78.7397,42.0353,"WN",42.0569,-78.77495,0,0,62,117,31,8870,250,-118,368,171,-47,171,-57,1170,124,68,16,339,224,339,240,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.9786911010742,8.94890880584717,0,2,2,1,1,1,1,1,0.0673081949353218,0
"785",251183,"Amanita sect. Vaginatae sensu Zhu L. Yang",42.1553,78.7669,78.6763,42.0986,"NN",42.12695,-78.7216,0,0,68,120,32,8851,257,-112,369,177,-41,177,-51,1133,119,65,16,326,215,326,232,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.2564849853516,8.48441410064697,0,2,2,1,1,1,1,1,5.24068737030029,0
"789",250874,"Amanita sect. Vaginatae sensu Zhu L. Yang",40.6508,79.9877,79.9505,40.6145,"WN",40.63265,-79.9691,0,0,97,121,32,8825,284,-85,369,186,-22,207,-22,989,103,59,17,303,200,291,200,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,83.818229675293,8.21632766723633,0,3,2,1,1,1,1,1,7.30549955368042,0
"800",250743,"Amanita sect. Vaginatae sensu Zhu L. Yang",41.288,75.9606,75.9109,41.2393,"WN",41.26365,-75.93575,0,0,86,114,31,8903,273,-92,365,177,-22,197,-33,1016,105,61,18,309,194,303,194,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,45.8049087524414,4.50549173355103,0,2,1,1,1,1,1,1,49.5534553527832,0
"808",251187,"Amanita sect. Vaginatae sensu Zhu L. Yang",37.8306,90.2313,90.2289,37.8295,"WN",37.83005,-90.2301,0,0,125,131,33,9035,316,-71,387,125,3,238,3,1088,115,59,18,323,213,285,213,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,57.6301231384277,5.84680080413818,0,1,1,1,1,1,1,1,0.306100010871887,0
"848",250199,"Amanita sect. Vaginatae sensu Zhu L. Yang",43.2253,79.7794,79.7545,43.2099,"WN",43.2176,-79.76695,0,0,85,95,26,9315,273,-85,358,195,-30,203,-36,828,84,52,12,231,175,225,183,1,4,100,1,NA,NA,NA,NA,NA,0,4,88,7,5,13,1.7,1.44,0.4,6.5,31,3,86,2.1,0.1,0,2,0.1,4,83,7,10,12,1.59,1.5,0.26,6.6,40,4,100,4.7,3.1,0,6,0.1,4.76040363311768,2.43501472473145,0,1,1,1,1,1,1,1,52.0705986022949,14.0267992019653
"849",250198,"Amanita sect. Vaginatae sensu Zhu L. Yang",43.2253,79.7794,79.7545,43.2099,"WN",43.2176,-79.76695,0,0,85,95,26,9315,273,-85,358,195,-30,203,-36,828,84,52,12,231,175,225,183,1,4,100,1,NA,NA,NA,NA,NA,0,4,88,7,5,13,1.7,1.44,0.4,6.5,31,3,86,2.1,0.1,0,2,0.1,4,83,7,10,12,1.59,1.5,0.26,6.6,40,4,100,4.7,3.1,0,6,0.1,4.76040363311768,2.43501472473145,0,1,1,1,1,1,1,1,52.0705986022949,14.0267992019653
"855",266664,"Amanita sect. Vaginatae sensu Zhu L. Yang",41.2649,76.0608,76.0331,41.2412,"WN",41.25305,-76.04695,0,0,84,114,31,8853,270,-94,364,174,-23,194,-34,1014,106,60,18,310,192,302,192,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.4782485961914,8.70295143127441,0,2,1,1,1,1,1,1,2.64796590805054,0
"856",266473,"Amanita sect. Vaginatae sensu Zhu L. Yang",43.1365,80.2999,80.2711,43.0764,"WN",43.10645,-80.2855,0,0,77,98,27,9361,268,-94,362,187,-38,195,-45,911,87,58,11,248,197,241,205,1,4,100,1,NA,NA,NA,NA,NA,0,4,88,7,5,13,1.7,1.44,0.4,6.5,31,3,86,2.1,0.1,0,2,0.1,4,83,7,10,12,1.59,1.5,0.26,6.6,40,4,100,4.7,3.1,0,6,0.1,7.51744365692139,4.42965793609619,0,1,1,1,1,1,1,1,41.7581977844238,0
"889",249871,"Amanita sect. Vaginatae sensu Zhu L. Yang",36.5813,104.474,104.471,36.5786,"WN",36.57995,-104.4725,0,0,96,185,45,7990,301,-110,411,199,-6,199,-6,362,76,7,76,190,23,190,23,2,4,100,1,NA,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,0,100,0,1,1,1,1,2,1,1,0,0
"892",266637,"Amanita sect. Vaginatae sensu Zhu L. Yang",43.2253,79.7794,79.7545,43.2099,"WN",43.2176,-79.76695,0,0,85,95,26,9315,273,-85,358,195,-30,203,-36,828,84,52,12,231,175,225,183,1,4,100,1,NA,NA,NA,NA,NA,0,4,88,7,5,13,1.7,1.44,0.4,6.5,31,3,86,2.1,0.1,0,2,0.1,4,83,7,10,12,1.59,1.5,0.26,6.6,40,4,100,4.7,3.1,0,6,0.1,4.76040363311768,2.43501472473145,0,1,1,1,1,1,1,1,52.0705986022949,14.0267992019653
