"observation","specname","north","west","east","south","hemisphere","latitude","longitude","carp_color","spore_color","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","t_texture","drainage","ref_depth","awc_class","phase1","phase2","roots","il","swr","add_prop","t_gravel","t_sand","t_silt","t_clay","t_usda_tex_class","t_ref_bulk_density","t_bulk_density","t_oc","t_ph_h2o","t_cec_clay","t_cec_soil","t_bs","t_teb","t_caco3","t_caso4","t_esp","t_ece","s_gravel","s_sand","s_silt","s_clay","s_usda_tex_class","s_ref_bulk_density","s_bulk_density","s_oc","s_ph_h2o","s_cec_clay","s_cec_soil","s_bs","s_teb","s_caco3","s_caso4","s_esp","s_ece","FOR_2000","GRS_2000","NVG_2000","sq1","sq2","sq3","sq4","sq5","sq6","sq7","URB_2000","WAT_2000"
"11304",51731,"Amanita Pers.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"11466",50336,"Amanita Pers.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"11845",63275,"Amanita Pers.",34.1621,83.8326,83.7512,34.1143,"NN",34.1382,-83.7919,0,0,154,127,39,7168,313,-9,322,74,159,245,59,1376,153,95,15,417,293,321,381,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,81.4754028320312,7.73697090148926,0,3,2,1,1,1,1,1,3.33200001716614,0
"598",254427,"Amanita Pers. sect. Amanita",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"858",257597,"Amanita Pers. sect. Amanita",43.241,77.5864,77.5557,43.2184,"NN",43.2297,-77.57105,0,0,87,105,28,9292,278,-89,367,159,-27,204,-35,810,80,49,14,227,159,222,165,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,31.879114151001,3.52420520782471,0,1,1,1,2,1,1,1,49.6823768615723,14.58069896698
"1608",243008,"Amanita Pers. sect. Amanita",42.0629,78.7167,78.6276,41.9993,"NN",42.0311,-78.67215,0,0,62,119,32,8855,250,-119,369,171,-47,171,-57,1147,126,66,17,338,217,338,231,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.9170608520508,8.94283962249756,0,2,2,1,1,1,1,1,0.130115702748299,0
"1856",236435,"Amanita Pers. sect. Amanita",48.5263,123.422,123.409,48.5167,"NN",48.5215,-123.4155,0,0,95,76,39,4157,204,12,192,48,148,148,44,868,147,18,65,431,65,65,388,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,22.1929759979248,5.04351997375488,0,2,2,1,1,1,1,1,12.2161998748779,33.5131988525391
"4944",174494,"Amanita Pers. sect. Amanita",39.8261,74.5513,74.5193,39.8089,"NN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"6413",144079,"Amanita Pers. sect. Amanita",31.9246,109.301,109.269,31.9056,"NN",31.9151,-109.285,0,0,90,154,49,5868,258,-56,314,159,120,167,18,663,139,12,66,329,60,290,148,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,90.2353286743164,9.49126052856445,0.273410797119141,1,1,4,1,1,1,4,0,0
"7075",138239,"Amanita Pers. sect. Amanita",39.8261,74.5513,74.5193,39.8089,"NN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"7312",135949,"Amanita Pers. sect. Amanita",37.6194,89.2286,89.1499,37.5646,"NN",37.592,-89.18925,0,0,130,120,32,8971,312,-60,372,130,194,241,8,1177,123,75,16,355,252,296,262,2,4,100,1,8,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,82.0263748168945,8.14905452728271,0,1,1,3,1,1,1,3,1.0978000164032,0
"9331",91552,"Amanita Pers. sect. Amanita",28.2534,82.1389,82.1046,28.1975,"NN",28.22545,-82.12175,0,0,221,121,50,4512,330,90,240,273,196,273,159,1333,210,47,51,594,182,594,217,1,2,100,3,NA,NA,NA,NA,NA,0,3,86,10,4,12,1.73,1.31,1.62,4.5,47,5,18,3.6,0,0,1,0.1,6,85,10,5,12,1.7,1.58,0.93,4.9,44,3,19,0.9,0,0,3,0.1,40.8293113708496,10.1405029296875,0,3,3,1,2,1,1,1,1.32229995727539,0
"9366",89923,"Amanita Pers. sect. Amanita",37.9058,122.287,122.246,37.8798,"NN",37.8928,-122.2665,0,0,142,99,52,3203,240,53,187,100,176,181,100,668,142,1,88,357,8,12,357,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,6.83687353134155,2.00318646430969,1,1,1,1,1,1,1,1,63.1308975219727,27
"11268",52129,"Amanita Pers. sect. Amanita",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"53",267321,"Amanita phalloides (Fr.) Link",38.1368,122.903,122.884,38.1223,"NN",38.12955,-122.8935,0,0,130,119,58,2984,240,38,202,92,163,167,92,949,205,2,89,518,12,18,518,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,64.305778503418,17.3393230438232,10.9868984222412,1,1,1,1,1,1,1,0.547800004482269,3.97129988670349
"140",262614,"Amanita phalloides (Fr.) Link",38.5492,122.52,122.51,38.5385,"NN",38.54385,-122.515,0,0,147,159,53,5014,318,19,299,84,209,209,84,920,200,2,92,517,10,10,517,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,71.1577682495117,10.9347076416016,0,1,1,1,1,1,1,1,0,0
"730",251927,"Amanita phalloides (Fr.) Link",38.1091,122.904,122.863,38.0869,"NN",38.098,-122.8835,0,0,128,116,58,2991,235,38,197,94,161,166,90,1028,218,2,90,559,12,19,554,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,64.305778503418,17.3393230438232,10.9868984222412,1,1,1,1,1,1,1,0.547800004482269,3.97129988670349
"796",250955,"Amanita phalloides (Fr.) Link",38.1091,122.904,122.863,38.0869,"NN",38.098,-122.8835,0,0,128,116,58,2991,235,38,197,94,161,166,90,1028,218,2,90,559,12,19,554,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,64.305778503418,17.3393230438232,10.9868984222412,1,1,1,1,1,1,1,0.547800004482269,3.97129988670349
"1643",242477,"Amanita phalloides (Fr.) Link",48.4507,123.302,123.296,48.4463,"NN",48.4485,-123.299,0,0,99,72,39,3991,202,20,182,54,150,150,49,673,112,16,61,325,60,60,296,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,3.19739103317261,0.284309864044189,0,2,2,1,1,1,1,1,41.8585014343262,54.659797668457
"2202",224747,"Amanita phalloides (Fr.) Link",37.9057,122.327,122.234,37.8462,"NN",37.87595,-122.2805,0,0,142,99,52,3203,240,53,187,100,176,181,100,668,142,1,88,357,8,12,357,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,6.83687353134155,2.00318646430969,1,1,1,1,1,1,1,1,63.1308975219727,27
"2937",211761,"Amanita phalloides (Fr.) Link",48.4507,123.302,123.296,48.4463,"NN",48.4485,-123.299,0,0,99,72,39,3991,202,20,182,54,150,150,49,673,112,16,61,325,60,60,296,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,3.19739103317261,0.284309864044189,0,2,2,1,1,1,1,1,41.8585014343262,54.659797668457
"2378",220165,"Amanita polypyramis (Berk. & M.A. Curtis) Sacc.",39.8005,74.2863,74.2677,39.7883,"NN",39.7944,-74.277,0,0,116,109,31,8307,290,-52,342,217,133,222,8,1146,119,81,12,317,268,310,272,2,2,100,1,NA,NA,NA,NA,NA,0,9,34,43,23,9,1.38,1.39,0.83,4.9,18,7,30,1.9,0,0,2,0.1,7,28,38,34,5,1.31,1.48,0.3,4.7,22,12,20,2,0,0,1,0.1,77.152702331543,7.47014904022217,0,2,2,1,2,1,1,1,1.21650004386902,7.97949981689453
"4567",180936,"Amanita porphyria Alb. & Schwein.",45.9565,121.951,121.919,45.941,"NN",45.94875,-121.935,0,0,79,107,39,5710,241,-29,270,15,154,154,10,2376,410,25,68,1170,135,135,1105,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,91.0446090698242,8.95539093017578,0,2,2,1,1,1,1,1,0,0
"67",265430,"Amanita protecta Tulloss & G. Wright",37.8046,122.164,122.074,37.7099,"NN",37.75725,-122.119,0,0,143,114,53,3725,258,43,215,101,185,190,95,586,119,1,86,301,7,10,301,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,63.3303985595703,18.2643451690674,0,1,1,1,1,1,1,1,12.5765466690063,4.75119972229004
"984",248812,"Amanita pseudocrocea Tulloss nom. prov.",42.1553,78.7669,78.6763,42.0986,"NN",42.12695,-78.7216,0,0,68,120,32,8851,257,-112,369,177,-41,177,-51,1133,119,65,16,326,215,326,232,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.2564849853516,8.48441410064697,0,2,2,1,1,1,1,1,5.24068737030029,0
"2556",217125,"Amanita ravenelii (Berk. & M.A. Curt.) Sacc.",43.241,77.5864,77.5557,43.2184,"NN",43.2297,-77.57105,0,0,87,105,28,9292,278,-89,367,159,-27,204,-35,810,80,49,14,227,159,222,165,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,31.879114151001,3.52420520782471,0,1,1,1,2,1,1,1,49.6823768615723,14.58069896698
"6951",138924,"Amanita ravenelii (Berk. & M.A. Curt.) Sacc.",37.8437,90.2846,90.2012,37.7962,"NN",37.81995,-90.2429,0,0,125,131,33,9035,316,-71,387,125,3,238,3,1088,115,59,18,323,213,285,213,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,57.6301231384277,5.84680080413818,0,1,1,1,1,1,1,1,0.306100010871887,0
"11589",208653,"Amanita ravenelii (Berk. & M.A. Curt.) Sacc.",39.1266,76.8726,76.833,39.1103,"NN",39.11845,-76.8528,0,0,126,117,32,8540,307,-48,355,213,14,235,14,1083,106,73,11,301,236,299,236,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,35.5197525024414,4.62496376037598,0,3,2,1,1,1,1,1,37.3417015075684,0
"2711",216089,"Amanita rhacopus group",42.0785,78.8102,78.7397,42.0353,"NN",42.0569,-78.77495,0,0,62,117,31,8870,250,-118,368,171,-47,171,-57,1170,124,68,16,339,224,339,240,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.9786911010742,8.94890880584717,0,2,2,1,1,1,1,1,0.0673081949353218,0
"2930",212032,"Amanita rhacopus group",37.8306,90.2313,90.2289,37.8295,"NN",37.83005,-90.2301,0,0,125,131,33,9035,316,-71,387,125,3,238,3,1088,115,59,18,323,213,285,213,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,57.6301231384277,5.84680080413818,0,1,1,1,1,1,1,1,0.306100010871887,0
"3500",207509,"Amanita rhacopus Y. Lamoureux nom. prov.",41.7831,78.8463,78.7752,41.775,"NN",41.77905,-78.81075,0,0,66,122,32,8803,255,-115,370,174,-42,174,-53,1155,126,67,16,342,226,342,235,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.7602081298828,8.76472187042236,0,2,2,1,1,1,1,1,0.18249998986721,0
"597",254017,"Amanita rhopalopus Bas",35.9102,78.6711,78.6663,35.9056,"NN",35.9079,-78.6687,0,0,150,127,37,7572,315,-20,335,246,104,246,50,1141,115,77,13,325,248,325,276,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,54.6262245178223,7.22647953033447,0,3,2,1,1,1,1,1,25.8264999389648,0
"4227",195038,"Amanita rubescens group",32.53,94.9597,94.9538,32.5251,"NN",32.52755,-94.95675,0,0,180,131,38,7462,346,3,343,180,268,273,79,1128,119,55,19,335,219,223,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,57.0856132507324,13.2997617721558,0,3,2,1,1,1,1,1,9.44209957122803,0
"4851",175588,"Amanita rubescens var. alba Coker",38.7,90.73,90.7,38.68,"NN",38.69,-90.715,0,0,123,127,32,9364,315,-81,396,217,-6,238,-6,971,108,47,21,297,171,270,171,2,2,100,1,NA,NA,NA,NA,NA,0,3,36,39,25,9,1.37,1.41,1.29,5.7,51,17,84,15.3,0,0,2,0.1,4,31,35,34,5,1.31,1.39,0.51,6.9,62,25,94,22.6,4.4,0,2,0.1,40.418212890625,6.96850919723511,0,1,1,1,1,1,1,1,4.62739992141724,0
"6605",142353,"Amanita rubescens var. alba Coker",39.0825,90.9644,90.905,38.9888,"NN",39.03565,-90.9347,0,0,122,128,32,9405,318,-79,397,218,-6,239,-6,962,107,42,24,300,158,277,158,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,72.1390991210938,7.42949295043945,0,1,1,1,1,1,1,1,0.777499973773956,0
"7079",138174,"Amanita rubescens var. alba Coker",38.7,90.73,90.7,38.68,"NN",38.69,-90.715,0,0,123,127,32,9364,315,-81,396,217,-6,238,-6,971,108,47,21,297,171,270,171,2,2,100,1,NA,NA,NA,NA,NA,0,3,36,39,25,9,1.37,1.41,1.29,5.7,51,17,84,15.3,0,0,2,0.1,4,31,35,34,5,1.31,1.39,0.51,6.9,62,25,94,22.6,4.4,0,2,0.1,40.418212890625,6.96850919723511,0,1,1,1,1,1,1,1,4.62739992141724,0
"4735",178229,"Amanita scalaris Tulloss nom. prov.",39.8261,74.5513,74.5193,39.8089,"NN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"1598",243089,"Amanita sect. Amidella",40.3214,74.8824,74.8453,40.2926,"NN",40.307,-74.86385,0,0,112,115,32,8688,297,-62,359,215,-2,223,-2,1158,123,74,13,335,251,329,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,59.3679847717285,5.84270811080933,0,2,2,1,1,1,1,1,31.1079006195068,0
"4603",180307,"Amanita sect. Amidella",34.4566,81.7178,81.6221,34.3967,"NN",34.42665,-81.66995,0,0,159,141,41,7344,328,-9,337,78,111,252,63,1220,130,81,14,354,262,325,321,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,90.7131195068359,8.92278003692627,0,3,2,1,1,1,1,1,0.277768939733505,0
"4891",175244,"Amanita sect. Amidella",39.8261,74.5513,74.5193,39.8089,"NN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"5479",168114,"Amanita sect. Amidella",37.8306,90.2313,90.2289,37.8295,"NN",37.83005,-90.2301,0,0,125,131,33,9035,316,-71,387,125,3,238,3,1088,115,59,18,323,213,285,213,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,57.6301231384277,5.84680080413818,0,1,1,1,1,1,1,1,0.306100010871887,0
"1270",247634,"Amanita sect. Caesareae Singer",28.3491,108.946,108.929,28.3294,"NN",28.33925,-108.9375,0,0,170,164,56,4471,314,22,292,218,161,224,112,1025,318,6,118,712,40,693,122,2,3,10,6,NA,NA,NA,NA,NA,0,28,70,20,10,11,1.56,1.5,1.6,6,52,11,100,11,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.1998596191406,22.176456451416,0,1,1,2,1,1,1,2,1.47300004959106,0
"8852",102486,"Amanita sect. Caesareae Singer",35.5727,84.2428,84.2283,35.5613,"NN",35.567,-84.23555,0,0,142,134,39,7685,311,-31,342,55,199,238,40,1384,149,82,15,397,279,342,377,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,66.905891418457,10.7005062103271,0,3,2,1,1,1,1,1,0.80269992351532,16.8393001556396
"8986",98368,"Amanita sect. Caesareae Singer",37.8835,122.266,122.229,37.8677,"NN",37.8756,-122.2475,0,0,141,109,53,3690,252,47,205,95,183,188,95,715,148,1,87,375,9,13,375,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,39.4408874511719,3.87951064109802,0,1,1,1,1,1,1,1,51.8397407531738,4.83419990539551
"4219",187928,"Amanita sect. Lepidella sensu Bas",32.5297,94.7959,94.7911,32.5208,"NN",32.52525,-94.7935,0,0,179,129,38,7412,343,5,338,219,267,272,80,1158,120,59,18,342,227,233,284,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,9.53428840637207,12.8732128143311,0,3,2,1,1,1,1,1,43.4085960388184,0
"8627",104880,"Amanita sect. Lepidella sensu Bas",40.1985,74.236,74.1811,40.1582,"NN",40.17835,-74.20855,0,0,114,107,30,8469,289,-57,346,216,3,221,3,1173,116,84,11,326,272,316,272,1,4,100,1,NA,NA,NA,NA,NA,0,4,81,9,10,12,1.59,1.43,0.55,5.5,21,4,68,3.8,0,0,3,0.1,4,68,9,23,10,1.44,1.48,0.3,5.2,14,4,40,2.5,0,0,3,0.1,82.4933395385742,8.11426067352295,0,3,3,1,1,1,1,1,1.6693559885025,5.4423999786377
"9027",97952,"Amanita sect. Lepidella sensu Bas",35.5727,84.2428,84.2283,35.5613,"NN",35.567,-84.23555,0,0,142,134,39,7685,311,-31,342,55,199,238,40,1384,149,82,15,397,279,342,377,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,66.905891418457,10.7005062103271,0,3,2,1,1,1,1,1,0.80269992351532,16.8393001556396
"9045",97626,"Amanita sect. Lepidella sensu Bas",35.8043,85.6364,85.6206,35.7936,"NN",35.79895,-85.6285,0,0,141,131,38,7773,311,-33,344,139,198,238,37,1404,149,84,14,396,285,329,373,2,4,100,1,8,NA,NA,NA,NA,0,23,53,22,25,10,1.4,1.4,0.98,5.1,14,6,49,2.7,0,0,2,0.1,19,41,20,39,5,1.31,1.4,0.39,5,12,6,33,1.3,0,0,2,0.1,26.3477687835693,3.34483528137207,0,3,2,1,1,1,1,1,1.36940002441406,0
"3456",208626,"Amanita sect. Phalloideae (Fr.) Singer",39.0905,76.8129,76.7493,39.0335,"NN",39.062,-76.7811,0,0,128,117,33,8493,307,-46,353,235,16,235,16,1080,107,72,12,303,235,303,235,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,62.0612182617188,18.7685813903809,0,3,2,1,1,1,1,1,9.13179969787598,0
"408",257425,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.8261,74.5513,74.5193,39.8089,"NN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"785",251183,"Amanita sect. Vaginatae sensu Zhu L. Yang",42.1553,78.7669,78.6763,42.0986,"NN",42.12695,-78.7216,0,0,68,120,32,8851,257,-112,369,177,-41,177,-51,1133,119,65,16,326,215,326,232,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.2564849853516,8.48441410064697,0,2,2,1,1,1,1,1,5.24068737030029,0
