"observation","specname","north","west","east","south","hemisphere","latitude","longitude","carp_color","spore_color","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","t_texture","drainage","ref_depth","awc_class","phase1","phase2","roots","il","swr","add_prop","t_gravel","t_sand","t_silt","t_clay","t_usda_tex_class","t_ref_bulk_density","t_bulk_density","t_oc","t_ph_h2o","t_cec_clay","t_cec_soil","t_bs","t_teb","t_caco3","t_caso4","t_esp","t_ece","s_gravel","s_sand","s_silt","s_clay","s_usda_tex_class","s_ref_bulk_density","s_bulk_density","s_oc","s_ph_h2o","s_cec_clay","s_cec_soil","s_bs","s_teb","s_caco3","s_caso4","s_esp","s_ece","FOR_2000","GRS_2000","NVG_2000","sq1","sq2","sq3","sq4","sq5","sq6","sq7","URB_2000","WAT_2000"
"12546",27270,"Amanita ceciliae group",43.6718,72.3189,72.2756,43.6127,"WN",43.64225,-72.29725,"brown","",67,129,30,9844,274,-143,417,180,-52,190,-66,933,90,58,12,258,190,255,200,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,83.4640655517578,8.72559261322021,0,3,2,2,1,1,1,2,7.1459002494812,0
"12581",25045,"Amanita ceciliae group",42.4634,85.473,85.4667,42.4575,"WN",42.46045,-85.46985,"brown","",86,112,29,9669,283,-100,383,196,-31,206,-44,919,99,40,23,278,152,274,159,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,48.4797019958496,5.16726875305176,0,1,1,1,1,1,1,1,1.5058000087738,0
"13298",12969,"Amanita ceciliae group",45.8113,77.1485,77.131,45.7883,"WN",45.7998,-77.13975,"brown","",53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"6933",142477,"Amanita ceciliae sensu auct. amer.",41.5226,80.4695,80.4422,41.4891,"WN",41.50585,-80.45585,"brown","",84,117,31,8959,272,-97,369,195,-25,195,-37,1054,108,58,17,312,199,312,201,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.1058654785156,8.36390686035156,0,2,1,1,2,1,1,1,1.37220001220703,0
"9239",129459,"Amanita ceciliae sensu auct. amer.",41.3503,75.9949,75.9475,41.3157,"WN",41.333,-75.9712,"brown","",83,113,30,8891,270,-95,365,174,-24,194,-35,1015,105,60,18,308,193,302,193,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,45.8049087524414,4.50549173355103,0,2,1,1,1,1,1,1,49.5534553527832,0
"9774",77200,"Amanita ceciliae sensu auct. amer.",40.1845,79.1083,79.1014,40.1798,"WN",40.18215,-79.10485,"brown","",77,117,32,8593,256,-101,357,163,-39,183,-39,1150,115,78,13,337,246,328,246,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,83.5465469360352,7.79914283752441,0,2,2,1,1,1,1,1,0.332699984312057,0
"9893",75943,"Amanita ceciliae sensu auct. amer.",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,"brown","",82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"200",261001,"Amanita chlorinosma (Peck) Lloyd",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,"white","",151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"12483",26186,"Amanita chlorinosma (Peck) Lloyd",35.844,82.151,82.0782,35.7822,"WN",35.8131,-82.1146,"white","",118,135,40,7129,279,-51,330,115,38,207,23,1360,134,98,9,370,305,358,307,2,4,100,4,1,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,60.4218559265137,27.0045909881592,0,2,2,2,1,1,1,2,0.425485730171204,0
"705",264664,"Amanita cinereoconia G.F. Atk.",38.9478,78.2298,78.1524,38.877,"WN",38.9124,-78.1911,"white","",113,129,35,8393,294,-70,364,198,0,218,0,1000,101,63,15,292,194,287,194,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,74.9293060302734,15.779369354248,0,2,2,1,1,1,1,1,2.19440007209778,0
"2521",247296,"Amanita cinereoconia G.F. Atk.",35.6221,82.3456,82.3099,35.5956,"WN",35.60885,-82.32775,"white","",118,134,40,7050,278,-49,327,116,39,207,24,1332,132,94,10,361,295,357,296,2,4,100,4,1,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,59.0679206848145,26.4342575073242,0,2,2,2,1,1,1,2,2.29059982299805,0
"2888",212408,"Amanita cinereoconia G.F. Atk.",36.0787,84.6551,84.6461,36.0724,"WN",36.07555,-84.6506,"white","",130,130,37,7826,299,-45,344,130,188,227,25,1409,147,86,14,390,286,346,371,2,4,100,4,1,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,85.7075347900391,8.13958549499512,0,2,2,2,1,1,1,2,0.37729999423027,0
"3124",209820,"Amanita cinereoconia G.F. Atk.",40.7116,80.6537,80.6381,40.7021,"WN",40.70685,-80.6459,"white","",97,121,32,8805,283,-84,367,186,-22,206,-22,959,106,56,19,302,187,288,187,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.2932739257812,8.78312587738037,0,2,2,1,1,1,1,1,1.79222774505615,0
"3201",209493,"Amanita cinereoconia G.F. Atk.",41.3646,80.1147,80.0913,41.353,"WN",41.3588,-80.103,"white","",85,121,32,8871,275,-96,371,195,-34,195,-34,1081,115,62,17,326,210,326,210,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.6098022460938,8.40364551544189,0,2,1,1,1,1,1,1,1.64909994602203,0
"7302",137841,"Amanita cinereoconia G.F. Atk.",30.6741,95.0086,94.9943,30.6423,"WN",30.6582,-95.00145,"white","",190,134,41,6795,346,23,323,228,150,273,98,1230,138,79,17,353,269,291,303,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,40.5585632324219,16.4390640258789,0,3,2,1,1,1,1,1,0.676100015640259,36.9142990112305
"10126",82067,"Amanita cinereoconia G.F. Atk.",41.2251,79.3961,79.3637,41.196,"WN",41.21055,-79.3799,"white","",82,126,33,8926,274,-103,377,172,-39,192,-39,1128,122,65,17,343,220,343,220,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,63.3617706298828,5.57930994033813,0,3,2,1,1,1,1,1,6.51510000228882,0
"13426",19501,"Amanita cinereoconia G.F. Atk.",38.5318,90.5473,90.5073,38.5118,"WN",38.5218,-90.5273,"white","",126,127,32,9342,318,-75,393,125,-1,242,-1,995,105,51,19,293,186,269,186,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,38.9155807495117,3.78147792816162,0,1,1,1,1,1,1,1,15.4394006729126,0
"1266",245220,"Amanita cinereopannosa Bas",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,"white","",151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"1405",244309,"Amanita cinereopannosa Bas",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,"white","",151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"10125",82071,"Amanita cinereopannosa Bas",41.2251,79.3961,79.3637,41.196,"WN",41.21055,-79.3799,"white","",82,126,33,8926,274,-103,377,172,-39,192,-39,1128,122,65,17,343,220,343,220,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,63.3617706298828,5.57930994033813,0,3,2,1,1,1,1,1,6.51510000228882,0
"11135",130463,"Amanita cinereopannosa Bas",41.7989,74.3276,74.256,41.7484,"WN",41.77365,-74.2918,"white","",92,118,31,9171,284,-94,378,186,-18,208,-30,1134,113,76,11,317,248,300,252,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,85.9149017333984,8.43662071228027,0,2,1,1,1,1,1,1,2.35749983787537,0
"12863",23162,"Amanita cinereopannosa Bas",38.0312,81.096,81.086,38.0225,"WN",38.02685,-81.091,"white","",107,126,36,7979,277,-70,347,187,-1,206,-1,1136,130,77,15,338,244,336,244,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,84.5083694458008,9.10133838653564,0,2,2,1,1,1,1,1,2.78909993171692,0
"12866",23154,"Amanita cinereopannosa Bas",38.0312,81.096,81.086,38.0225,"WN",38.02685,-81.091,"white","",107,126,36,7979,277,-70,347,187,-1,206,-1,1136,130,77,15,338,244,336,244,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,84.5083694458008,9.10133838653564,0,2,2,1,1,1,1,1,2.78909993171692,0
"13621",8559,"Amanita cinereopannosa Bas",36.241,81.7156,81.6188,36.175,"WN",36.208,-81.6672,"white","",98,117,37,7127,252,-63,315,170,3,187,3,1473,138,102,10,405,316,397,316,2,4,100,4,1,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,53.6014251708984,23.3430347442627,0,3,2,2,1,1,1,2,5.20210027694702,0
"640",253485,"Amanita citrina (Schaeff.) Pers.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,"white","white",53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"4585",183591,"Amanita citrina (Schaeff.) Pers.",40.1845,79.1083,79.1014,40.1798,"WN",40.18215,-79.10485,"white","white",77,117,32,8593,256,-101,357,163,-39,183,-39,1150,115,78,13,337,246,328,246,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,83.5465469360352,7.79914283752441,0,2,2,1,1,1,1,1,0.332699984312057,0
"6248",146347,"Amanita citrina (Schaeff.) Pers.",44.2841,84.2541,84.2211,44.2617,"WN",44.2729,-84.2376,"white","white",63,122,30,9851,272,-134,406,175,-69,185,-69,747,93,30,29,254,117,236,117,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,29.5843868255615,2.95369553565979,0,3,3,1,1,1,1,1,2.10399985313416,0
"7589",177901,"Amanita citrina (Schaeff.) Pers.",33.9562,81.0469,81.017,33.9296,"NN",33.9429,-81.03195,"white","white",175,133,40,7182,336,8,328,265,128,265,80,1174,136,66,22,377,218,377,284,1,4,100,1,NA,NA,NA,NA,NA,0,4,78,12,10,11,1.58,1.52,0.61,6.2,28,4,72,3.7,0,0,3,0.1,10,65,12,23,10,1.43,1.52,0.3,5.7,16,5,46,2.8,0,0,2,0.1,47.8739891052246,12.4885091781616,0,2,2,1,1,1,1,1,29.346700668335,0
"12398",26741,"Amanita citrina (Schaeff.) Pers.",39.3784,82.072,82.0068,39.3274,"WN",39.3529,-82.0394,"white","white",110,128,34,8638,292,-75,367,198,-7,217,-7,1027,113,65,17,310,209,305,209,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.8918075561523,8.84199237823486,0,2,2,1,1,1,1,1,1.24795579910278,0
"13128",18242,"Amanita citrina (Schaeff.) Pers.",31.489,90.9136,90.8782,31.4568,"WN",31.4729,-90.8959,"white","white",181,133,42,6711,331,18,313,107,230,264,92,1523,160,84,18,444,288,343,442,2,4,100,1,8,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,79.3527145385742,7.38994884490967,0,1,1,1,1,1,1,1,1.13609993457794,0
"13129",18229,"Amanita citrina (Schaeff.) Pers.",31.489,90.9136,90.8782,31.4568,"WN",31.4729,-90.8959,"white","white",181,133,42,6711,331,18,313,107,230,264,92,1523,160,84,18,444,288,343,442,2,4,100,1,8,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,79.3527145385742,7.38994884490967,0,1,1,1,1,1,1,1,1.13609993457794,0
"13324",12213,"Amanita citrina (Schaeff.) Pers.",38.1271,80.5833,80.5558,38.1071,"WN",38.1171,-80.56955,"white","white",83,119,35,7828,245,-91,336,162,-24,179,-24,1330,140,96,11,380,300,372,300,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.9101409912109,8.94215869903564,0,2,2,1,1,1,1,1,0.147699996829033,0
"13378",11502,"Amanita citrina (Schaeff.) Pers.",39.3784,82.072,82.0068,39.3274,"WN",39.3529,-82.0394,"white","white",110,128,34,8638,292,-75,367,198,-7,217,-7,1027,113,65,17,310,209,305,209,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.8918075561523,8.84199237823486,0,2,2,1,1,1,1,1,1.24795579910278,0
"13502",9904,"Amanita citrina (Schaeff.) Pers.",38.0062,80.9879,80.9038,37.9617,"WN",37.98395,-80.94585,"white","white",97,123,36,7886,262,-78,340,176,-10,194,-10,1159,130,80,14,343,251,338,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.6190719604492,8.91352844238281,0,2,2,1,1,1,1,1,0.458824723958969,0
"13503",9903,"Amanita citrina (Schaeff.) Pers.",38.0062,80.9879,80.9038,37.9617,"WN",37.98395,-80.94585,"white","white",97,123,36,7886,262,-78,340,176,-10,194,-10,1159,130,80,14,343,251,338,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.6190719604492,8.91352844238281,0,2,2,1,1,1,1,1,0.458824723958969,0
"825",250465,"Amanita cochiseana Tulloss nom. prov.",36.0604,105.848,105.772,36.0158,"WN",36.0381,-105.81,"brown","",72,166,44,7339,265,-111,376,160,-22,167,-22,450,82,22,52,203,69,193,69,2,4,100,3,1,NA,NA,NA,NA,0,10,37,44,19,9,1.41,1.42,0.82,6,53,14,83,16.3,0,0,1,0.1,19,33,35,32,5,1.32,1.58,0.39,6.3,56,21,89,18.1,0,0,1,0.1,88.4789276123047,9.30280303955078,0.614896774291992,1,1,1,1,1,1,1,0,0
"6414",144078,"Amanita cochiseana Tulloss nom. prov.",31.9246,109.301,109.269,31.9056,"NN",31.9151,-109.285,"brown","",90,154,49,5868,258,-56,314,159,120,167,18,663,139,12,66,329,60,290,148,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,90.2353286743164,9.49126052856445,0.273410797119141,1,1,4,1,1,1,4,0,0
"6476",143582,"Amanita cochiseana Tulloss nom. prov.",34.3438,108.022,107.991,34.3393,"WN",34.34155,-108.0065,"brown","",75,191,49,7153,275,-109,384,162,107,169,-15,366,76,13,68,193,41,160,62,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,22.0024471282959,61.1500778198242,16.8474731445312,1,1,2,1,2,1,2,0,0
"6479",143579,"Amanita cochiseana Tulloss nom. prov.",34.3438,108.022,107.991,34.3393,"WN",34.34155,-108.0065,"brown","",75,191,49,7153,275,-109,384,162,107,169,-15,366,76,13,68,193,41,160,62,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,22.0024471282959,61.1500778198242,16.8474731445312,1,1,2,1,2,1,2,0,0
"10072",130469,"Amanita cochiseana Tulloss nom. prov.",37.9519,107.872,107.8,37.9323,"WN",37.9421,-107.836,"brown","",21,177,44,7570,227,-173,400,114,54,119,-74,654,75,32,21,210,126,179,152,2,4,100,3,1,NA,NA,NA,NA,0,10,37,44,19,9,1.41,1.42,0.82,6,53,14,83,16.3,0,0,1,0.1,19,33,35,32,5,1.32,1.58,0.39,6.3,56,21,89,18.1,0,0,1,0.1,76.2887573242188,19.7970371246338,0,1,1,2,1,1,1,2,0.630499958992004,0
"14284",3075,"Amanita cochiseana Tulloss nom. prov.",34.3613,110.832,110.768,34.2949,"WN",34.3281,-110.8,"brown","",80,157,44,6951,266,-83,349,167,108,172,-5,620,94,13,46,243,58,199,164,2,4,100,3,1,NA,NA,NA,NA,0,8,36,41,23,9,1.38,1.2,1.27,7.3,66,23,100,18.4,4.5,0,3,0.1,5,29,42,29,5,1.33,1.18,0.57,7.9,68,24,100,21.1,10,0,3,3.6,90.9041213989258,8.94156646728516,0,1,1,2,1,1,1,2,0,0
"853",250194,"Amanita cokeri (E.-J. Gilbert & Kühner) E.-J. Gilbert",40.6989,80.5772,80.5054,40.6502,"WN",40.67455,-80.5413,"white","white",98,121,33,8792,284,-82,366,187,-20,207,-20,950,104,56,18,297,188,283,188,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.5985488891602,8.81315135955811,0,2,2,1,1,1,1,1,1.47002744674683,0
"880",250049,"Amanita cokeri (E.-J. Gilbert & Kühner) E.-J. Gilbert",43.6196,70.8906,70.8803,43.6152,"WN",43.6174,-70.88545,"white","white",68,130,32,9436,270,-135,405,22,177,187,-59,1201,131,87,12,349,271,279,293,1,6,100,5,1,NA,NA,NA,NA,0,3,85,10,5,12,1.7,1.4,2.08,4.3,73,5,16,2.4,0,0,0,0.1,3,86,10,4,12,1.73,1.57,0.51,4.8,52,2,21,1.4,0,0,0,0.1,90.2626266479492,8.87847328186035,0,3,3,1,1,1,1,1,0.567655086517334,0
"2558",221381,"Amanita cokeri (E.-J. Gilbert & Kühner) E.-J. Gilbert",39.5128,76.668,76.5822,39.4537,"WN",39.48325,-76.6251,"white","white",123,117,32,8676,305,-55,360,211,8,232,8,1123,111,77,10,312,251,302,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,30.8106784820557,3.03062224388123,0,3,2,1,1,1,1,1,63.317756652832,2.6911997795105
"3517",233505,"Amanita cokeri (E.-J. Gilbert & Kühner) E.-J. Gilbert",38.0116,78.4537,78.451,38.0089,"WN",38.01025,-78.45235,"white","white",133,127,36,8106,310,-42,352,228,26,235,26,1120,115,76,13,319,235,315,235,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,41.0536422729492,18.3991279602051,0,3,2,1,1,1,1,1,19.1602993011475,0
"3636",205977,"Amanita cokeri (E.-J. Gilbert & Kühner) E.-J. Gilbert",35.0834,94.976,94.9733,35.0807,"WN",35.08205,-94.97465,"white","white",157,129,35,8103,335,-28,363,155,48,258,48,1223,161,57,26,390,212,281,212,2,4,100,1,NA,NA,NA,NA,NA,0,23,53,22,25,10,1.4,1.4,0.98,5.1,14,6,49,2.7,0,0,2,0.1,19,41,20,39,5,1.31,1.4,0.39,5,12,6,33,1.3,0,0,2,0.1,69.8310852050781,15.2319211959839,0,3,2,1,1,1,1,1,0.295199990272522,0
"4992",173263,"Amanita cokeri (E.-J. Gilbert & Kühner) E.-J. Gilbert",37.8306,90.2313,90.2289,37.8295,"WN",37.83005,-90.2301,"white","white",125,131,33,9035,316,-71,387,125,3,238,3,1088,115,59,18,323,213,285,213,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,57.6301231384277,5.84680080413818,0,1,1,1,1,1,1,1,0.306100010871887,0
"5158",171288,"Amanita cokeri (E.-J. Gilbert & Kühner) E.-J. Gilbert",38.9992,76.9175,76.8785,38.9688,"WN",38.984,-76.898,"white","white",128,118,33,8501,306,-47,353,236,16,236,16,1066,106,71,12,301,230,301,230,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,17.409782409668,2.44945335388184,0,3,2,1,1,1,1,1,68.3398971557617,0
"6699",141311,"Amanita cokeri (E.-J. Gilbert & Kühner) E.-J. Gilbert",38.0117,81.1761,81.1441,37.9941,"WN",38.0029,-81.1601,"white","white",107,126,36,7984,277,-69,346,187,-1,206,-1,1143,131,78,15,339,247,337,247,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,84.5083694458008,9.10133838653564,0,2,2,1,1,1,1,1,2.78909993171692,0
"7060",160431,"Amanita cokeri (E.-J. Gilbert & Kühner) E.-J. Gilbert",38.0606,78.6089,78.53,37.989,"WN",38.0248,-78.56945,"white","white",131,126,35,8105,308,-43,351,225,24,233,24,1136,116,77,13,323,238,316,238,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.7854671478271,10.8610286712646,0,3,2,1,1,1,1,1,50.9195976257324,0
