"","observation","kingdom","family","genus","specname","longitude","latitude"
"NA.3",NA,NA,NA,NA,NA,NA,NA
"1480615",4329628,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-71.0677687145,41.537318649
"1480922",4330252,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.173266053,49.2169383537
"1481968",4332997,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.5646932021,49.0038242539
"1482134",4333399,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-89.6253607148,46.8142034595
"1482279",4334153,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-81.5597237461,41.1638613325
"1482405",4334613,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-78.7136111111,35.7552777778
"1482422",4334657,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-78.7083333333,35.7597222222
"1482427",4334668,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-78.7083333333,35.7597222222
"1483615",4337422,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.556366,48.98817
"1483632",4337466,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.556366,48.98817
"1484090",4340460,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-78.952517,35.888528
"1484244",4340874,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-71.39103,42.428745
"1484688",4342488,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-121.52915732,45.99700605
"1484993",4343244,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-76.6453778744,41.8561001306
"1485006",4343276,"Fungi","Amanitaceae","Amanita","Amanita bisporigera",-79.0444735207,35.8107733684
"1485007",4343278,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-79.0950057652,35.9899172085
"1485759",4345156,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.2459888465,47.6824510393
"1486139",4347783,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-73.2844302723,42.3775440732
"1486170",4347833,"Fungi","Amanitaceae","Amanita","Amanita bisporigera",-77.25973,37.4134816667
"1486647",4352600,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-76.7715081445,39.077479223
"1487933",4362102,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-78.9062583333,35.4682416667
"1489224",4365335,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-79.1797818923,35.9017685253
"1490876",4369208,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-91.1884166667,47.3789583333
"1492170",4372475,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.944205013,46.1369847548
"1496364",4382420,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-81.128754,28.685655
"1497067",4384734,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-77.5807149119,37.4999622972
"1497810",4386691,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-71.2762133333,42.9992533333
"1498537",4389404,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-81.5387116667,41.24988
"1500087",4393731,"Fungi","Amanitaceae","Amanita","Amanita cokeri",-94.345264,30.590821
"1500361",4394344,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-94.413811,30.549756
"1501633",4397642,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.9118883333,49.54607
"1502674",4401210,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-79.0118726656,36.0749652252
"1503734",4403802,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.5108757019,48.5238489906
"1504924",4407262,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-90.8802063303,48.1680123424
"1507384",4413204,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.3664777,47.686804
"1508148",4415151,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-78.7061111111,35.7605555556
"1510065",4420121,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-76.0241001927,45.438938004
"1510578",4421282,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.38343589,45.49092113
"1510919",4422018,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-122.3173666667,47.6094466667
"1512309",4425031,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-124.0208195,49.6207866667
"1516843",4436476,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.2709655762,47.1915789348
"1517080",4437056,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-81.5757635,41.1399175
"1517953",4439022,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.1451335482,49.2967793961
"1519912",4444169,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.3415490209,48.4184973364
"1524839",4456996,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.7084158455,45.5841727602
"1526457",4460896,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-67.5823974609,47.2669915445
"1526459",4460901,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-67.4945068359,47.2632638458
"1526615",4461462,"Fungi","Amanitaceae","Amanita","Amanita caesarea",-81.180358,35.817422
"1527688",4464096,"Fungi","Amanitaceae","Amanita","Amanita citrina",-76.583794,39.099641
"1528982",4467374,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.9785349369,49.1846908507
"1530001",4469830,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-123.6326133333,39.35735
"1530007",4469846,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-123.6326833333,39.3577083333
"1530057",4469952,"Fungi","Amanitaceae","Amanita","Amanita augusta",-123.8071533333,39.3773883333
"1530228",4470275,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-88.9622638889,45.9034527778
"1530243",4470340,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-88.9628833333,45.9002694444
"1531598",4473415,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.9156026475,46.1263542483
"1535503",4483804,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.2611916667,37.8082783333
"1536361",4485621,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.9477222222,46.2012583333
"1538633",4490983,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-121.6527359993,36.575619848
"1539495",4493573,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-78.9305555556,35.6205555556
"1540485",4496157,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.1702888012,49.2176531687
"1540524",4496242,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-122.3067595434,47.7919790539
"1541109",4497453,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-79.1683315,42.0190458
"1542206",4500222,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.9639966667,45.2073366667
"1542588",4501087,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.368817,47.546729
"1542640",4501215,"Fungi","Amanitaceae","Amanita","Amanita velosa",-123.3255916667,38.567995
"1542710",4501401,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.314575,38.5775866667
"1543745",4503700,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.317373156,47.8218580905
"1545428",4508022,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.8522432932,45.7195210923
"1546063",4509512,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-121.740461872,36.4818619808
"1546324",4509979,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.4745254517,37.5780181885
"1547910",4513819,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.2612383333,37.80833
"1548267",4514591,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.8458659818,38.4067139961
"1548269",4514597,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.8461761122,38.407003046
"1548346",4514820,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.6808714867,37.9319620681
"1548658",4515477,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-122.3298749257,47.7901950114
"1550188",4519162,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-122.8514934978,38.4039129847
"1550886",4520800,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.6764816,45.5230622
"1550896",4520823,"Fungi","Amanitaceae","Amanita","Amanita smithiana",-122.9766427,47.0718574
"1550980",4521061,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.170569,37.811764
"1551833",4523275,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-122.3703994751,47.6991195679
"1551938",4523524,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.8281367478,47.0069810842
"1551951",4523543,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.2124395545,37.9923190107
"1552358",4524471,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-122.422945,37.69148
"1552360",4524473,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.663895,45.5267633333
"1552362",4524480,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.6643216667,45.52707
"1552363",4524485,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.6644366667,45.5271133333
"1552368",4524495,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-122.664305,45.5272033333
"1553026",4526296,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.518209,38.447972
"1553211",4526862,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-122.8260333333,38.034825
"1553613",4527899,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.3706632,47.6988307
"1554072",4528891,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.1543416667,47.5811
"1554101",4528941,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.3353187,37.1850962
"1555894",4533137,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.6004943848,37.9541168213
"1555896",4533142,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.6044769287,37.9686889648
"1556613",4534776,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-124.1438445,40.88142
"1556799",4535372,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.3109611574,37.5088767365
"1557652",4541308,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.2638466667,37.4101916667
"1557725",4541479,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.3403704,37.2024281
"1558197",4547243,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1730553081,37.8064186871
"1558199",4547298,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1730693058,37.806366426
"1559035",4550903,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.6172166667,37.939975
"1559759",4555352,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-72.4740600586,43.9213568567
"1559778",4555421,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.330725193,37.2124488675
"1559996",4557898,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.7615814209,47.6337585449
"1560062",4558052,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-123.03439887,38.69171796
"1560126",4558188,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.7615814209,47.6337585449
"1560173",4558353,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.3329226,38.5786021
"1560525",4560139,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.596783396,37.9444573587
"1560768",4561633,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.2366699722,37.2599633056
"1560917",4562021,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-107.6756286621,27.9204070179
"1560970",4562119,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.5206375122,38.4469146729
"1561395",4565201,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-124.1436624572,40.8927858642
"1561651",4567951,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-124.15356557,40.87957555
"1561664",4568726,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-124.1084583333,42.0347638333
"1562400",4571802,"Fungi","Amanitaceae","Amanita","Amanita augusta",-122.871,38.084
"1562406",4571825,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-122.871,38.084
"1562643",4572444,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.061874216,37.0851435833
"1562825",4572773,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-122.3973122152,37.0519118465
"1563438",4574011,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.73281713,39.32277029
"1563639",4574368,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.05818175,37.28624725
"1563807",4574764,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-124.0607716667,41.4023733333
"1563926",4575186,"Fungi","Amanitaceae","Amanita","Amanita phalloides alba",-122.840325,45.4992133333
"1563947",4575251,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.95588,45.4956033333
"1564443",4576492,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.4044752121,37.6764160145
"1564623",4576847,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-123.3440711932,48.4102269912
"1564956",4577589,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-122.3315834999,37.2119428931
"1565019",4577747,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.2758364,47.4363247
"1565556",4579266,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-121.7470654474,37.0283722133
"1565731",4579652,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.0618527557,37.0847841118
"1566604",4581951,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.6946473122,38.4131979663
"1566845",4582678,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.723034639,45.4751191708
"1567374",4584262,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-121.74549778,37.0255646529
"1567620",4584810,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-121.7457263897,37.0256502626
"1567627",4584833,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-122.6146850586,37.9631538391
"1567630",4584839,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.6140670776,37.9634666443
"1567633",4584842,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.6115264893,37.9597473145
"1567722",4585050,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.6163482666,38.4248149304
"1567898",4585469,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.0727435534,37.2342032587
"1568044",4585781,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-120.8672904968,38.65454699
"1568045",4585788,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-120.8672904968,38.65454699
"1568046",4585789,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-120.8672904968,38.65454699
"1569192",4588358,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.135312101,37.7886984637
"1569969",4590531,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.2152166667,37.9031216667
"1570017",4590705,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1977216667,37.8657033333
"1570035",4590802,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.2008216667,37.86475
"1570082",4590958,"Fungi","Amanitaceae","Amanita","Amanita constricta",-122.5053262702,38.3678554526
"1570379",4591574,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.2923460007,37.1975949089
"1570538",4591885,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.2921274006,37.1975343383
"1570589",4592001,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-122.2919839025,37.1975019699
"1570618",4592080,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.2877025604,37.1991592584
"1570635",4592106,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.2920140773,37.1975169256
"1570643",4592116,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.3569250107,37.2266379787
"1570772",4592412,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.329021456,37.2085318573
"1570775",4592421,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.1757521016,37.8143328382
"1573097",4598677,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.6425333333,38.1018555
"1573098",4598687,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.6407383333,38.1020861667
"1575163",4603491,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1228788764,37.8025243816
"1575164",4603492,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1228788764,37.8025243816
"1575249",4603671,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.2525033959,47.5489340296
"1577502",4609217,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-121.8391808,36.9637177
"1579056",4612961,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-124.0746221667,40.8754383333
"1579261",4613353,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.9800033333,45.1111916667
"1579710",4614389,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-122.5679244995,37.8916778564
"1579711",4614390,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-122.5680465698,37.8917198181
"1579714",4614397,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.5199508667,37.8650054932
"1579716",4614399,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-122.5201873779,37.866104126
"1579718",4614401,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-122.5260696411,37.868686676
"1579779",4614577,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-122.1514138333,37.7811083333
"1579780",4614579,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1622,37.786995
"1579781",4614580,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1574028333,37.7848583333
"1579782",4614581,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1549528333,37.7825866667
"1579783",4614582,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1553278333,37.782045
"1579784",4614584,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1653361667,37.7916633333
"1579785",4614585,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1639333333,37.789925
"1579788",4614591,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1637248249,37.7898984589
"1579796",4614607,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1528028333,37.7813833333
"1579797",4614608,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1528028333,37.7813833333
"1579799",4614611,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.153,37.7819666667
"1579826",4614692,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1550916667,37.783
"1579828",4614699,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1559305,37.7831216667
"1579830",4614706,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1553111667,37.7828216667
"1579836",4614715,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1583721667,37.7851333333
"1579981",4615094,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1524055,37.78188
"1579984",4615103,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1518638333,37.7814633333
"1579986",4615111,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1496805,37.7803916667
"1579988",4615116,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1490555,37.7798416667
"1579991",4615124,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1488333333,37.779505
"1580222",4615713,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.294625,38.548031
"1580335",4616080,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-123.2945913,38.5480288
"1580659",4616956,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-121.744707797,37.0243718583
"1581950",4620054,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-122.5721025467,38.475060723
"1582969",4622327,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1981716667,37.86558
"1582978",4622354,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.198495,37.865525
"1583219",4622892,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.585205,38.0595361667
"1583540",4623788,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1724466667,37.9255833333
"1583574",4623857,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-122.16465,37.9265416667
"1584203",4627340,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1719741786,37.9238818426
"1584204",4627341,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-122.1719741786,37.9238818426
"1585539",4631220,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.0694066703,37.2373625834
"1585552",4631264,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.0693871421,37.2380222174
"1585575",4631313,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.0699348087,37.2367090023
"1585649",4631543,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.0664360524,37.0874058281
"1585830",4631876,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-122.0734235955,37.2402855371
"1585833",4631879,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-122.0717180579,37.2397164968
"1586112",4632407,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.88105,45.5111416667
"1586151",4632480,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.5299216667,37.98212
"1586399",4632906,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1725083333,37.9256883333
"1586520",4633116,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.0487070084,36.9948752295
"1588283",4637750,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.7820583333,38.8853416667
"1588418",4638217,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.241949439,38.266438471
"1588433",4638271,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-121.680725,36.7944633333
"1588472",4638376,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-122.174663,37.926289
"1588474",4638380,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-122.163375,37.925637
"1588484",4638421,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.3626202625,37.4391485425
"1588499",4638457,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.364353221,37.4371493748
"1588861",4639275,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-124.162816,40.859556
"1588964",4639589,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.2667466667,37.1307445
"1588979",4639658,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-123.014233,38.462135
"1589740",4641820,"Fungi","Amanitaceae","Amanita","Amanita ocreata",-122.07308946,37.017381
"1590220",4643078,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.123286,37.332267
"1590542",4643858,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.18916715,37.83961267
"1590555",4643888,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.18285713,37.83729617
"1591185",4645146,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.0614982844,37.0819415552
"1591186",4645147,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-122.0614982844,37.0819415552
"1592192",4647628,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.17575,37.8139616667
"1592276",4647794,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.172295,37.8121033333
"1592398",4648004,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-121.98288,37.196877
"1592576",4648352,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-122.169145,37.8138166667
"1593489",4651726,"Fungi","Amanitaceae","Amanita","Amanita pachycolea",-122.1852416667,37.815555
"1593882",4652662,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-121.96869818,37.87077532
"1593883",4652672,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-121.96838116,37.87019805
"1593918",4652774,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.1725034709,37.8117156811
"1593920",4652776,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1725034709,37.8117156811
"1593925",4652782,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-122.1767467259,37.8168865561
"1593934",4652793,"Fungi","Amanitaceae","Amanita","Amanita pachycolea",-122.1842515468,37.8156575976
"1594236",4653439,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.1832861111,37.8157722222
"1594237",4653440,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.1852666667,37.8153777778
"1594238",4653441,"Fungi","Amanitaceae","Amanita","Amanita pachycolea",-122.1851944444,37.8155833333
"1594283",4653568,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.1851716667,37.8156866667
"1594294",4653588,"Fungi","Amanitaceae","Amanita","Amanita pachycolea",-122.190675,37.8193366667
"1594346",4653721,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.1837166667,37.8154444444
"1594349",4653726,"Fungi","Amanitaceae","Amanita","Amanita pachycolea",-122.1837186813,37.8154649883
"1595421",4657426,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.7206353657,38.4673207433
"1595423",4657432,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.7195274831,38.4675074788
"1595870",4658453,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-119.7329116667,36.9767033333
"1595880",4658478,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1324083333,37.04985
"1596924",4661035,"Fungi","Amanitaceae","Amanita","Amanita macrocarpa",-78.866,38.43
"1598385",4664505,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.218302548,37.2524623509
"1598386",4664506,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-122.2177178264,37.2523129026
"1598683",4665585,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.21537,37.86195
"1598684",4665589,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.215325,37.8618666667
"1598696",4665622,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.210755,37.8601
"1598698",4665626,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.2106866667,37.8600666667
"1598710",4665651,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.205025,37.8545
"1598711",4665654,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-122.2036216667,37.8544833333
"1598712",4665656,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.2011716667,37.8532416667
"1598716",4665662,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-122.2061916667,37.8515133333
"1598717",4665663,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.2093416667,37.8521583333
"1599352",4667197,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.1582555,47.5842166667
"1599673",4667999,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-121.7451108096,37.0286620921
"1600145",4668980,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1381855011,37.0530536495
"1600146",4668981,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.1381855011,37.0530536495
"1600361",4669403,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.0480416667,36.97907
"1602126",4674127,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.7063827515,38.3818092346
"1602246",4674408,"Fungi","Amanitaceae","Amanita","Amanita caesarea",-107.6000976563,28.0001207136
"1602247",4674409,"Fungi","Amanitaceae","Amanita","Amanita caesarea",-107.6014709473,27.9989056456
"1602498",4674932,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-121.6829,36.8013633333
